Id, ChartId
25985,chartId_1438711348288_0.15014722949886067
35752,chartId_1448566170014_0.2165954716017613
11478,chartId_1415812207293_0.8320166624210371
26812,chartId_1439968016567_0.5224462854675949
27215,chartId_1440501741806_0.11661226536476088
28679,chartId_1442267819962_0.9968535625375807
10119,chartId_1412580944908_0.04196583780423302
40949,chartId_1454094263224_0.7015140063234899
22590,chartId_1434681024377_0.4508563700104124
33428,chartId_1446492517407_0.5483657300750226
45952,chartId_1458691781123_0.10929569668201883
42458,chartId_1455623106580_0.9707567386873659
15256,chartId_1424095491748_0.6345670278864297
70,chartId_1365558959032_0.9878659187818443
5752,chartId_1401423643852_0.2181677905097804
4281,chartId_1399043918122_0.27815559072831114
4602,chartId_1399506943501_0.48445070360380626
6604,chartId_1403514626548_0.8993911804899641
15183,chartId_1423933351063_0.6837836079729724
35554,chartId_1447929904263_0.23435420380533095
52824,chartId_1465516396511_0.9585642999053522
36143,chartId_1449004088343_0.6782981760559912
11787,chartId_1416391124694_0.6145341971423477
33302,chartId_1446282403726_0.40613411321546044
13654,chartId_1421058575001_0.4350561598462144
44989,chartId_1457748320837_0.17287283786572516
14936,chartId_1423521333813_0.4373441527131945
27500,chartId_1440743637653_0.9364263247130233
25235,chartId_1437720558845_0.05923290106460016
9239,chartId_1410769269415_0.6341162881812685
2163,chartId_1383596675863_0.7533236186074645
57647,chartId_1472581133446_0.8568592272441818
49410,chartId_1461848050548_0.2508728552054026
8425,chartId_1408442814753_0.568044315083235
8104,chartId_1407442969850_0.4730780271402926
13579,chartId_1420784662518_0.32907633907492656
41218,chartId_1454402356593_0.8968662809652363
38389,chartId_1451681786517_0.6673516278580693
29889,chartId_1443300370290_0.7866583174685838
21856,chartId_1433816012356_0.3688552046660334
36913,chartId_1449686356292_0.15312326556860972
7643,chartId_1406232585844_0.2003885128389037
30733,chartId_1444041923799_0.4926914533357585
146,chartId_1366694273793_0.8964289458188621
13133,chartId_1419598373798_0.7642049924470484
28395,chartId_1441890424236_0.5624792082301862
51082,chartId_1463628423482_0.8981257611669584
147,chartId_1366699959424_0.5865872778334977
38240,chartId_1451417128900_0.6089180996181966
36443,chartId_1449261988414_0.31922179902903736
43198,chartId_1456274101749_0.3131949579357635
22798,chartId_1435004968775_0.6460258297156543
2572,chartId_1388275901597_0.9275308535635675
10016,chartId_1412326695923_0.39593898318609655
55090,chartId_1468350021368_0.3115063736670501
12996,chartId_1419133627466_0.9310830036881506
20793,chartId_1432323951098_0.06864783603007018
20781,chartId_1432311174789_0.2799108827020973
53822,chartId_1466587178637_0.3036184129794861
25204,chartId_1437622460098_0.9537989878761294
6171,chartId_1402089407438_0.4363542209376625
26420,chartId_1439432283429_0.6955201271061857
26552,chartId_1439562581509_0.03360875939448199
17274,chartId_1427733541852_0.6451983103434853
40838,chartId_1454006097705_0.3805498578398134
3598,chartId_1397756274450_0.8184654638774285
47062,chartId_1459910758322_0.9386999851558357
45535,chartId_1458229800671_0.5361617798629671
30683,chartId_1443999546527_0.01645409173350998
22334,chartId_1434457241453_0.6649718012752284
6355,chartId_1402582828793_0.42575796116071973
52688,chartId_1465392872659_0.4654846823013565
2980,chartId_1393115960799_0.9673775976040505
165,chartId_1366868162393_0.649808019689784
16666,chartId_1426817224920_0.17621299705771126
16618,chartId_1426765644426_0.45808277559078053
1569,chartId_1376895329037_0.0683990999384278
45429,chartId_1458150543329_0.7982941655833433
15439,chartId_1424381948691_0.7819625923788502
7408,chartId_1404897908191_0.8007492188391847
14605,chartId_1423004286365_0.815989895809428
45780,chartId_1458548660049_0.8571535604481644
43450,chartId_1456449221240_0.38611978187767914
10207,chartId_1412697192866_0.4300627222323235
18345,chartId_1429305284631_0.9439575302677721
44884,chartId_1457666181958_0.10890315636061132
53163,chartId_1465888162070_0.4407576594657224
13485,chartId_1420637276219_0.763630162578486
16014,chartId_1425535339978_0.5302713336423039
27188,chartId_1440473749489_0.0042544298055990914
43683,chartId_1456750181243_0.194767189005828
4768,chartId_1399657177914_0.5457195100015272
24609,chartId_1436927936187_0.47819020602954304
27134,chartId_1440416147032_0.1482816346836489
34846,chartId_1447706086519_0.0903911973536004
55256,chartId_1468595499921_0.9257208236052493
33954,chartId_1446928194113_0.40759459136311815
18757,chartId_1429767043472_0.5300508232515023
45316,chartId_1458072746559_0.9391776157542635
47762,chartId_1460557193344_0.14588969577002347
57698,chartId_1472605265274_0.0975922619872911
45620,chartId_1458295647270_0.4044934717724208
5606,chartId_1401302295847_0.7765547069198928
43292,chartId_1456345104895_0.30465961632336824
9264,chartId_1410813669577_0.683537417158649
10830,chartId_1414267463491_0.6498828532603922
31515,chartId_1444763885361_0.2844124998243801
23520,chartId_1435644177717_0.12842653482221067
40058,chartId_1453331731178_0.5060836649499834
12428,chartId_1417924574471_0.023326069844074815
34480,chartId_1447350625894_0.04835155017528453
18525,chartId_1429561114309_0.39459069792104645
3746,chartId_1397672178030_0.7947542152892244
4284,chartId_1399051738863_0.423107819757018
42674,chartId_1455747637339_0.7123379390754594
55545,chartId_1469213140282_0.4224200625263754
35336,chartId_1448152981267_0.44903462993746856
51820,chartId_1464339612740_0.31579688128707483
36556,chartId_1449393054818_0.7138432730640478
2675,chartId_1389768042808_0.42633300382085276
18307,chartId_1429257136538_0.5441990698259603
55873,chartId_1470049688322_0.37650216921616503
48941,chartId_1461503108104_0.7019866402147424
45042,chartId_1457823972080_0.5779948836321636
9180,chartId_1410603798532_0.2634253201621006
15898,chartId_1425395651674_0.06362783723949322
24867,chartId_1437129497494_0.9461861891487868
51123,chartId_1463665266020_0.4104887096903819
46908,chartId_1459769226380_0.2944149569404425
30955,chartId_1444175267475_0.2141348177101463
34676,chartId_1447519567177_0.2026682887316512
58112,chartId_1473141987021_0.9817491226555288
3607,chartId_1397945221985_0.4081630824390429
47444,chartId_1460305440535_0.960877009117368
7426,chartId_1404910675588_0.6850363646210449
11995,chartId_1416923920081_0.7196312046717082
24056,chartId_1436294831653_0.955259112874046
52292,chartId_1464874094227_0.5615210914277382
15946,chartId_1425457946773_0.4632631185837601
55495,chartId_1469130490842_0.33281781007496364
45411,chartId_1458140722640_0.5844777583334726
51345,chartId_1463958244072_0.24204260139493366
13596,chartId_1420808410623_0.6034519945175071
27669,chartId_1441021133492_0.5983584222378273
18698,chartId_1429710132155_0.07607891011095646
21879,chartId_1433839665223_0.877690405791053
16251,chartId_1426080871965_0.27211856930258365
46811,chartId_1459626907829_0.3382481865119189
49383,chartId_1461832328812_0.9286199739983811
44746,chartId_1457555068087_0.7925320277451257
30085,chartId_1443518643920_0.2822876767791502
50429,chartId_1462997148145_0.6328682510686712
50196,chartId_1462804445478_0.32397020110773194
14580,chartId_1422982755739_0.10681595238685071
11356,chartId_1415365472217_0.19752195052593902
52726,chartId_1465411513302_0.4647489947721262
16677,chartId_1426839187292_0.37715738802216947
56751,chartId_1471467657988_0.9795973296575926
12399,chartId_1417813582993_0.3798566285516597
39546,chartId_1452809804077_0.5132318704242991
48431,chartId_1461065817464_0.8743363540265876
51902,chartId_1464444436342_0.41669175220964854
20990,chartId_1432670410495_0.9998374603141998
46737,chartId_1459514329536_0.412500464612665
6464,chartId_1403119595648_0.007156521365910495
39443,chartId_1452769184452_0.8820657142698804
46099,chartId_1458774931882_0.5861880358038847
18538,chartId_1429566024460_0.4709571278073685
12693,chartId_1418349378231_0.9046653145991401
5989,chartId_1401804598724_0.4511929381986106
58473,chartId_1474681788426_0.32421070137887525
23344,chartId_1435409878470_0.9533598140082586
26180,chartId_1438946645312_0.8175123708478479
14897,chartId_1423410432007_0.10322185080494778
52860,chartId_1465550234768_0.7306650883983821
28820,chartId_1442392031351_0.4906021994538605
5670,chartId_1401382849445_0.11415297951299352
843,chartId_1370659838605_0.9087441680195664
40003,chartId_1453308770604_0.9049658718631164
28392,chartId_1441886757123_0.6443998091794747
26989,chartId_1440133002774_0.12122370374970437
32642,chartId_1445657446197_0.24158685354823311
15841,chartId_1425323374324_0.22060800801681452
21099,chartId_1432785494145_0.9965456425725546
41683,chartId_1454915730213_0.3740490146446973
2400,chartId_1385130912158_0.653491177618537
43154,chartId_1456252052762_0.8252430104670743
31331,chartId_1444605121680_0.8318334146821134
11566,chartId_1415994365859_0.960882294261725
36148,chartId_1449007187841_0.44058468732896744
6287,chartId_1402411097283_0.9949555151449708
38420,chartId_1451759110321_0.6304667471239085
32260,chartId_1445420022834_0.9364236425958665
58382,chartId_1474168836988_0.1790080366190523
48947,chartId_1461505504828_0.9767405542079359
41271,chartId_1454446545142_0.7635409363197421
48869,chartId_1461378275521_0.08988717928486145
44841,chartId_1457633688369_0.08371486693574198
41311,chartId_1454480597343_0.44973281119018793
17557,chartId_1428022891644_0.21424580155871809
12743,chartId_1418509069706_0.6656793015123757
48361,chartId_1461016023857_0.8846569379571656
37354,chartId_1450193740187_0.3406342868693173
57483,chartId_1472384260551_0.2722729569056331
29974,chartId_1443413597723_0.930547197880273
38435,chartId_1451772184332_0.7700957074913548
48732,chartId_1461249877914_0.35612970662060383
38715,chartId_1452097963892_0.5571964119154116
33590,chartId_1446606272753_0.38004139133524406
6988,chartId_1403917202713_0.783174714008444
32262,chartId_1445420490428_0.9831757306944652
19241,chartId_1430443292404_0.3294341708533466
9308,chartId_1410873278746_0.2082237566282617
2511,chartId_1387156444623_0.45670016614341
8102,chartId_1407442425129_0.6969019159397844
9967,chartId_1412249403965_0.7275197256022655
54875,chartId_1467864443385_0.5312305176054874
52629,chartId_1465325170921_0.44588534115884004
19914,chartId_1431452442762_0.9198937895707786
42202,chartId_1455353863558_0.1554181172978133
22505,chartId_1434611232283_0.3257194734870575
16787,chartId_1427083856305_0.600075610866826
12212,chartId_1417471453008_0.8487224349852861
3784,chartId_1398271045545_0.13154145386282523
45763,chartId_1458519971923_0.31651120735173366
6827,chartId_1403684518318_0.8867231870943093
35760,chartId_1448576769223_0.02727829129435122
6512,chartId_1392836776691_0.17031769228682025
30744,chartId_1444048046349_0.48014488625154455
9925,chartId_1412187832856_0.04207186918939537
32051,chartId_1445284557909_0.6308949782429032
35968,chartId_1448876595616_0.7794279768131673
8918,chartId_1409951891189_0.015672757662822612
35264,chartId_1448057841322_0.84033360925972
27625,chartId_1440967106091_0.46774881021869335
40002,chartId_1453308573558_0.984385037592317
46053,chartId_1458745067172_0.9239143029683796
25315,chartId_1437770724867_0.2746724572576111
37603,chartId_1450386755884_0.0053124021115481534
780,chartId_1370409860436_0.3523930174773591
42118,chartId_1455256701302_0.9312539850664605
36324,chartId_1449158506186_0.5484340664850049
46040,chartId_1458740959687_0.4520203003236753
22440,chartId_1434547406818_0.051461946279587056
24275,chartId_1436485119892_0.6011289783730558
18464,chartId_1429514202175_0.29005211447667045
14097,chartId_1421972185703_0.920666730633131
26710,chartId_1439856974000_0.1683138379325539
48435,chartId_1461068249415_0.740342820994556
55397,chartId_1468992150893_0.7575597036629915
28498,chartId_1441983249569_0.8544680763758428
18223,chartId_1429152881926_0.3774696515623462
24836,chartId_1437103777271_0.5763672448229045
17634,chartId_1428180234097_0.45136246364563704
47070,chartId_1459925659145_0.14877045261325683
46584,chartId_1459375406025_0.15713462130825362
2167,chartId_1383599979941_0.9918951345712137
5828,chartId_1401441626896_0.015412172019375836
55450,chartId_1469085818493_0.714327325857067
8127,chartId_1407512512968_0.30474824982143233
46550,chartId_1459354119128_0.9141023695882313
29845,chartId_1443271092790_0.07742502321709499
57211,chartId_1472036593024_0.4785254609844018
2404,chartId_1386252283683_0.9150564190349203
28189,chartId_1441679120877_0.13756781202058343
1768,chartId_1379738601926_0.6911158441642171
44295,chartId_1457254470663_0.6760718719248994
56969,chartId_1471809497410_0.8853911585182315
57150,chartId_1471967366377_0.1293165711686015
17028,chartId_1427385347008_0.704420497562162
50009,chartId_1462507931035_0.15090546819547113
55801,chartId_1469824732273_0.5674017348792404
3332,chartId_1393594580211_0.8223845326969084
18871,chartId_1429902656636_0.4339469978777892
1934,chartId_1381734115570_0.19697363602616674
38065,chartId_1451200141642_0.6444990641013734
41263,chartId_1454444531563_0.5780301872076834
18818,chartId_1429843638931_0.8352034845516261
344,chartId_1369244538127_0.4119984022607681
28268,chartId_1441743818105_0.3518500787995222
56822,chartId_1471548957014_0.36485097832530733
7487,chartId_1405948752082_0.651873408503014
24231,chartId_1436453405718_0.057866410499627485
36566,chartId_1449399426508_0.44794854265637696
2625,chartId_1389313823661_0.6090223228065689
24974,chartId_1437397886176_0.59790482392054
50270,chartId_1462887587015_0.892951512375879
9732,chartId_1411727796989_0.13163806019866286
7581,chartId_1406088446363_0.3841990684438879
7819,chartId_1406868395233_0.5890472307106183
45706,chartId_1458404248692_0.7130814065279643
50741,chartId_1463292189263_0.20190428202184707
9059,chartId_1410364192870_0.7817123205800782
17832,chartId_1428515277672_0.018748509302197735
30071,chartId_1443501144705_0.6852952504963639
44426,chartId_1457328570416_0.48604633403010666
29291,chartId_1442907444102_0.4761459322180599
42859,chartId_1455906019226_0.6307796325666759
39768,chartId_1453138994773_0.18385569516460515
40905,chartId_1454081913284_0.9891398089088721
47921,chartId_1460649574603_0.08579056210550956
21939,chartId_1433878305758_0.8418422481545453
29843,chartId_1443257517058_0.03950259944018214
29976,chartId_1443418896703_0.6536466913354694
43947,chartId_1456923130121_0.22438850300908097
48819,chartId_1461333624121_0.5862061675913415
5448,chartId_1401011647144_0.8525943394959881
18035,chartId_1428917593077_0.1959585657538312
2370,chartId_1386048928828_0.3538021289467212
16236,chartId_1426034449533_0.6092553830239922
37129,chartId_1449934320550_0.1584872114685672
54029,chartId_1466781877879_0.3928136001341045
35910,chartId_1448755303082_0.60895884176794
45279,chartId_1458049977501_0.8722706794650169
39188,chartId_1452592822074_0.12593563250266016
18302,chartId_1429246545644_0.9802839701325645
46599,chartId_1459394222587_0.40357320988879225
30161,chartId_1443563040676_0.17982443011178945
2027,chartId_1382675073586_0.5358226125598064
